"","Id","Sales"
"99",38523,11799.6164330595
"100",37667,9475.7757465006
"101",36811,9455.1552516889
"102",35955,9079.039815772
"103",35099,10199.2349640527
"104",34243,5638.09304115039
"105",33387,30.6465186752957
"106",32531,8109.65860549748
"107",31675,6794.39569978156
"108",30819,6577.89568323409
"109",29963,6905.84686230498
"110",29107,7007.49225816237
"111",28251,6056.75508572558
"112",27395,30.6465186752957
"113",26539,11695.470381212
"114",25683,9534.37661288896
"115",24827,9506.34146392018
"116",23971,9107.46931203254
"117",23115,9874.84500786071
"118",22259,5929.6877874886
"119",21403,30.6465186752957
"120",20547,8125.1246999385
"121",19691,7079.79303835825
"122",18835,6645.55562125273
"123",17979,6367.07816054489
"124",17123,7085.7761558962
"125",16267,6178.96153048682
"126",15411,30.6465186752957
"127",14555,10431.440652725
"128",13699,9410.21951221975
"129",12843,8985.51548644089
"130",11987,8395.91078900669
"131",11131,9229.34692136557
"132",10275,6383.53981566029
"133",9419,30.6465186752957
"134",8563,7721.57909932543
"135",7707,7167.65436249476
"136",6851,6964.71562409681
"137",5995,5997.21077354119
"138",5139,7261.53062328493
"139",4283,6064.20293774925
"140",3427,30.6465186752957
"141",2571,10684.2473837203
"142",1715,9935.53650461672
"143",859,9048.18082333594
"144",3,8397.43947955959
"145",40236,2378.30709015408
"146",39380,7.44437482745391
"147",38524,8419.63968363406
"148",37668,7250.11757943927
"149",36812,7069.77692445521
"150",35956,7410.75989356619
"151",35100,7370.79729964855
"152",34244,2378.30709015408
"153",33388,7.44437482745391
"154",32532,5418.75836277104
"155",31676,4742.82509133463
"156",30820,4594.17462036553
"157",29964,4878.92840687963
"158",29108,4797.49106292594
"159",28252,2378.30709015408
"160",27396,7.44437482745391
"161",26540,8419.63968363406
"162",25684,7250.11757943927
"163",24828,7069.77692445521
"164",23972,7410.75989356619
"165",23116,7370.79729964855
"166",22260,2378.30709015408
"167",21404,7.44437482745391
"168",20548,5418.75836277104
"169",19692,4742.82509133463
"170",18836,4594.17462036553
"171",17980,4878.92840687963
"172",17124,4797.49106292594
"173",16268,2378.30709015408
"174",15412,7.44437482745391
"175",14556,8520.26076339516
"176",13700,7611.38768508851
"177",12844,7328.05035550022
"178",11988,7306.97883317605
"179",11132,6899.27996608321
"180",10276,2378.30709015408
"181",9420,7.44437482745391
"182",8564,5340.53700248027
"183",7708,4871.45630724528
"184",6852,4878.4819822819
"185",5996,5013.00108582778
"186",5140,5084.04940982476
"187",4284,2378.30709015408
"188",3428,7.44437482745391
"189",2572,8520.26076339516
"190",1716,7611.38768508851
"191",860,7328.05035550022
"192",4,7306.97883317605
"193",40237,2506.93925868419
"194",39381,20.2658039483437
"195",38525,6714.74254215325
"196",37669,5875.77380634168
"197",36813,5474.98919845886
"198",35957,5585.84139124168
"199",35101,5698.05754420847
"200",34245,2506.93925868419
"201",33389,20.2658039483437
"202",32533,4390.15056122936
"203",31677,3787.93942201314
"204",30821,3861.44205166849
"205",29965,3968.7570128525
"206",29109,3888.01789956893
"207",28253,2506.93925868419
"208",27397,20.2658039483437
"209",26541,6730.06260711562
"210",25685,5969.78110185504
"211",24829,5591.89904338427
"212",23973,5522.14036534101
"213",23117,5438.11768843388
"214",22261,2506.93925868419
"215",21405,20.2658039483437
"216",20549,4394.53487033343
"217",19693,3865.75995530795
"218",18837,3861.44205166849
"219",17981,3968.7570128525
"220",17125,3888.01789956893
"221",16269,2506.93925868419
"222",15413,20.2658039483437
"223",14557,6730.06260711562
"224",13701,5969.78110185504
"225",12845,5591.89904338427
"226",11989,5522.14036534101
"227",11133,5438.11768843388
"228",10277,2506.93925868419
"229",9421,20.2658039483437
"230",8565,4394.53487033343
"231",7709,3865.75995530795
"232",6853,3861.44205166849
"233",5997,3968.7570128525
"234",5141,3888.01789956893
"235",4285,2506.93925868419
"236",3429,20.2658039483437
"237",2573,6730.06260711562
"238",1717,5969.78110185504
"239",861,5591.89904338427
"240",5,5522.14036534101
"241",40238,2243.10618249012
"242",39382,7.94947091333622
"243",38526,6398.13835781447
"244",37670,5776.19260825316
"245",36814,5187.74302258388
"246",35958,5221.71371312913
"247",35102,5259.11013000016
"248",34246,2243.10618249012
"249",33390,7.94947091333622
"250",32534,4170.54757074615
"251",31678,3724.08027300615
"252",30822,3629.2198755451
"253",29966,3719.67398108043
"254",29110,3613.34434908677
"255",28254,2243.10618249012
"256",27398,7.94947091333622
"257",26542,6398.13835781447
"258",25686,5776.19260825316
"259",24830,5187.74302258388
"260",23974,5221.71371312913
"261",23118,5259.11013000016
"262",22262,2243.10618249012
"263",21406,7.94947091333622
"264",20550,4170.54757074615
"265",19694,3724.08027300615
"266",18838,3629.2198755451
"267",17982,3719.67398108043
"268",17126,3613.34434908677
"269",16270,2243.10618249012
"270",15414,7.94947091333622
"271",14558,6398.13835781447
"272",13702,5776.19260825316
"273",12846,5187.74302258388
"274",11990,5269.3768584666
"275",11134,5121.2921462431
"276",10278,2088.89862525326
"277",9422,7.89952488340537
"278",8566,3995.92697213582
"279",7710,3758.1061370537
"280",6854,3721.6057217234
"281",5998,3719.46855727368
"282",5142,3646.94536530436
"283",4286,2088.89862525326
"284",3430,7.89952488340537
"285",2574,6287.08758495167
"286",1718,5922.99004152106
"287",862,5349.68626959258
"288",6,5269.3768584666
"289",40239,7200.68292202082
"290",39383,34.6022099413821
"291",38527,11019.3766275338
"292",37671,9942.47912263067
"293",36815,9617.72335422749
"294",35959,8338.02507878563
"295",35103,9566.05417067425
"296",34247,7249.49503029527
"297",33391,34.6022099413821
"298",32535,8451.99009033188
"299",31679,7705.98746946182
"300",30823,7823.97094360407
"301",29967,6455.1047129146
"302",29111,7874.44120370175
"303",28255,7209.54349551454
"304",27399,34.6022099413821
"305",26543,11079.3439196201
"306",25687,9914.93696941454
"307",24831,9963.23831228068
"308",23975,8068.00421595514
"309",23119,9948.28792062704
"310",22263,7277.07594376677
"311",21407,34.6022099413821
"312",20551,8462.3706740641
"313",19695,7668.73194571391
"314",18839,7798.91796988649
"315",17983,6306.19109711229
"316",17127,7854.9867408717
"317",16271,7142.88940709531
"318",15415,34.6022099413821
"319",14559,11158.6186909178
"320",13703,9938.78775880074
"321",12847,10145.1193611487
"322",11991,7809.69759355468
"323",11135,9958.70829440057
"324",10279,7369.97613677465
"325",9423,34.6022099413821
"326",8567,8498.99807989139
"327",7711,7588.59985649019
"328",6855,8280.37516698979
"329",5999,5918.12695081083
"330",5143,7771.13588977975
"331",4287,7033.19853513436
"332",3431,34.6022099413821
"333",2575,10915.4201114342
"334",1719,9773.44175468306
"335",863,10102.2716522269
"336",7,7674.23458676557
"337",40240,5306.81291109079
"338",39384,36.6579139098828
"339",38528,10023.4684977979
"340",37672,8457.11240392569
"341",36816,7916.46700113532
"342",35960,7995.71909166947
"343",35104,8194.02216641498
"344",34248,5261.47979899636
"345",33392,36.6579139098828
"346",32536,6282.44128224765
"347",31680,5454.20550895689
"348",30824,5594.85870073205
"349",29968,5825.30897205371
"350",29112,5896.95097485217
"351",28256,5366.27919346682
"352",27400,36.6579139098828
"353",26544,10023.4684977979
"354",25688,8448.85784970685
"355",24832,7609.23627523097
"356",23976,8105.60744413132
"357",23120,8433.3257725386
"358",22264,5362.35688548612
"359",21408,36.6579139098828
"360",20552,6271.64957713631
"361",19696,5578.094780411
"362",18840,5206.17488891127
"363",17984,5776.67603729138
"364",17128,5990.2978399919
"365",16272,5305.91343264859
"366",15416,36.6579139098828
"367",14560,10456.9995409737
"368",13704,9102.17954597199
"369",12848,7844.20312040113
"370",11992,8378.33676992941
"371",11136,7532.72746872369
"372",10280,5148.51551829653
"373",9424,36.6579139098828
"374",8568,5976.76243042843
"375",7712,5503.95084543649
"376",6856,5484.63451661102
"377",6000,5838.96558396194
"378",5144,5948.98336930329
"379",4288,5400.07622552472
"380",3432,36.6579139098828
"381",2576,10689.6694602895
"382",1720,9447.30078108915
"383",864,8375.28765909708
"384",8,8229.56436293828
"385",40241,4795.49524914197
"386",39385,6.94221964234326
"387",38529,5988.50342087115
"388",37673,6522.3991666592
"389",36817,6187.44433131853
"390",35961,6025.81490354657
"391",35105,6250.50305015891
"392",34249,5.84647832836129
"393",33393,6.94221964234326
"394",32537,4587.02435340445
"395",31681,4312.46014099135
"396",30825,4546.06103016948
"397",29969,4779.09367982872
"398",29113,4756.70507692889
"399",28257,5.84647832836129
"400",27401,6.94221964234326
"401",26545,5978.50029857253
"402",25689,6450.81703318702
"403",24833,6049.65032917706
"404",23977,5941.7190832177
"405",23121,6151.24364714987
"406",22265,4740.71944858444
"407",21409,6.94221964234326
"408",20553,4580.57496863801
"409",19697,4330.40719967365
"410",18841,4517.44481978021
"411",17985,4744.08260850889
"412",17129,4748.40008897781
"413",16273,4756.62871476358
"414",15417,6.94221964234326
"415",14561,6030.1158285835
"416",13705,6452.00041209134
"417",12849,5966.98107588198
"418",11993,5876.24701571204
"419",11137,6139.42818375682
"420",10281,4747.37488369359
"421",9425,6.94221964234326
"422",8569,4585.09639661475
"423",7713,4338.65510759089
"424",6857,4526.83155666539
"425",6001,4751.03302292696
"426",5145,4754.67456898353
"427",4289,4747.37488369359
"428",3433,6.94221964234326
"429",2577,6030.1158285835
"430",1721,6722.36030061917
"431",865,6117.408209904
"432",9,6077.71137724721
"433",40242,4209.34920562878
"434",39386,5.17497922980017
"435",38530,7061.07362102908
"436",37674,6417.04136664328
"437",36818,5953.86275330202
"438",35962,5998.21374731805
"439",35106,5822.93315047308
"440",34250,4195.55331632206
"441",33394,5.17497922980017
"442",32538,5051.52493746194
"443",31682,4838.92554975125
"444",30826,4824.10921982358
"445",29970,5099.82170928346
"446",29114,5116.09502121656
"447",28258,4212.50010733184
"448",27402,5.17497922980017
"449",26546,7265.95919827675
"450",25690,6703.40005067958
"451",24834,5907.01808261039
"452",23978,5982.77932808401
"453",23122,5992.95246334531
"454",22266,4221.33556908558
"455",21410,5.17497922980017
"456",20554,5124.90951862542
"457",19698,4871.91654175678
"458",18842,4808.32561769014
"459",17986,5078.83188878263
"460",17130,5081.22432954228
"461",16274,4196.24082109795
"462",15418,5.17497922980017
"463",14562,7297.45664424426
"464",13706,6773.20499221769
"465",12850,6125.72577137482
"466",11994,6119.56332663483
"467",11138,6117.69768955238
"468",10282,4224.68488365944
"469",9426,5.17497922980017
"470",8570,5067.65533285774
"471",7714,4904.42881223562
"472",6858,4804.74620028394
"473",6002,4970.45170855115
"474",5146,5091.36620707881
"475",4290,4282.81306883892
"476",3434,5.17497922980017
"477",2578,7345.71373170308
"478",1722,7316.68232781247
"479",866,6509.39410342093
"480",10,6076.32237427785
"481",40243,6693.9234494119
"482",39387,23.8638849624554
"483",38531,10154.379929245
"484",37675,8469.21297670544
"485",36819,8135.2476600329
"486",35963,8004.2740810055
"487",35107,8647.46410397192
"488",34251,6656.20972262717
"489",33395,23.8638849624554
"490",32539,6890.0590507493
"491",31683,5870.60187093018
"492",30827,6576.82992141005
"493",29971,5979.89295318934
"494",29115,6734.05010464515
"495",28259,6576.57266630406
"496",27403,23.8638849624554
"497",26547,10476.4336364449
"498",25691,8464.99675575701
"499",24835,8598.28933243199
"500",23979,7910.50488556538
"501",23123,9216.01819501266
"502",22267,6574.26271416459
"503",21411,23.8638849624554
"504",20555,6880.1276417123
"505",19699,5805.0947046363
"506",18843,6486.49229644029
"507",17987,5996.18308818035
"508",17131,6710.45690624437
"509",16275,6400.81635291368
"510",15419,23.8638849624554
"511",14563,10647.0577326273
"512",13707,8567.20110635288
"513",12851,8625.10114780208
"514",11995,7720.04766211403
"515",11139,8050.39713176293
"516",10283,6406.13672177709
"517",9427,23.8638849624554
"518",8571,7000.69824303183
"519",7715,5799.72457415723
"520",6859,6869.54565555361
"521",6003,5492.17633852012
"522",5147,7001.22223349093
"523",4291,6116.72596504641
"524",3435,23.8638849624554
"525",2579,10740.4666934898
"526",1723,8314.73918026528
"527",867,8067.02775389875
"528",11,7698.03429303061
"529",40244,7293.06695805935
"530",39388,36.5721693472852
"531",38532,11287.0740787497
"532",37676,10160.3851954339
"533",36820,9374.89043245679
"534",35964,9274.4581910802
"535",35108,9771.80081876282
"536",34252,6965.56339198538
"537",33396,36.5721693472852
"538",32540,8723.22892119166
"539",31684,7563.18123693693
"540",30828,7757.68585812231
"541",29972,7499.89913691931
"542",29116,7614.95595669143
"543",28260,7296.21370107149
"544",27404,36.5721693472852
"545",26548,11277.3873450315
"546",25692,10038.3065761251
"547",24836,9109.4298953175
"548",23980,9311.07594545079
"549",23124,9673.23413351626
"550",22268,7318.1299201751
"551",21412,36.5721693472852
"552",20556,8744.06034104173
"553",19700,7412.90900021756
"554",18844,7725.77060107799
"555",17988,6736.20197548755
"556",17132,7306.23349046524
"557",16276,6809.26423343033
"558",15420,36.5721693472852
"559",14564,11012.3208922315
"560",13708,9637.20173421663
"561",12852,9021.67100393651
"562",11996,9222.97980438224
"563",11140,9296.42156550264
"564",10284,7243.74290487527
"565",9428,36.5721693472852
"566",8572,8667.97398590669
"567",7716,7206.6158657021
"568",6860,7722.26140688519
"569",6004,6685.17882905915
"570",5148,6737.85458445853
"571",4292,6311.55978878015
"572",3436,36.5721693472852
"573",2580,10502.6894400475
"574",1724,9107.66701921965
"575",868,8790.60872763618
"576",12,8809.95376775643
"577",40245,4778.18700424432
"578",39389,39.0321747421327
"579",38533,9237.51340512697
"580",37677,8162.67950360895
"581",36821,7683.69824047023
"582",35965,7620.11903968185
"583",35109,7543.26799780924
"584",34253,4767.62946870616
"585",33397,39.0321747421327
"586",32541,6180.02737484059
"587",31685,5746.74246996672
"588",30829,5964.17303330202
"589",29973,5935.26343525156
"590",29117,6028.12088683468
"591",28261,4739.45690037755
"592",27405,39.0321747421327
"593",26549,9198.14133114293
"594",25693,8108.48522463802
"595",24837,7648.52296377436
"596",23981,7410.25345964707
"597",23125,7479.99731680017
"598",22269,4963.82431000866
"599",21413,39.0321747421327
"600",20557,6118.21518094677
"601",19701,5862.36163761756
"602",18845,5942.12516763134
"603",17989,5666.89529564042
"604",17133,5750.18290513812
"605",16277,4661.19886166595
"606",15421,39.0321747421327
"607",14565,9279.19303405991
"608",13709,8114.58686378961
"609",12853,7579.76775550602
"610",11997,7373.73486029921
"611",11141,7612.33724552146
"612",10285,5137.6396406662
"613",9429,39.0321747421327
"614",8573,6098.35252169444
"615",7717,5694.63927436085
"616",6861,5723.55040139639
"617",6005,5420.02096096986
"618",5149,5384.67328775974
"619",4293,4262.32684999096
"620",3437,39.0321747421327
"621",2581,9030.62294231702
"622",1725,7937.21177555349
"623",869,7866.36033521334
"624",13,7262.29357205243
"625",40246,4473.79282674842
"626",39390,42.9427327827035
"627",38534,8314.68287385708
"628",37678,6887.35750844817
"629",36822,6748.48969566524
"630",35966,6298.81268792976
"631",35110,7042.01713276796
"632",34254,4822.83359965817
"633",33398,42.9427327827035
"634",32542,5583.28859755435
"635",31686,4785.73089505299
"636",30830,5097.51946126267
"637",29974,4785.67125393061
"638",29118,5280.94802064138
"639",28262,59.0777062387555
"640",27406,42.9427327827035
"641",26550,8314.68287385708
"642",25694,6849.19686990043
"643",24838,6715.2306248076
"644",23982,6292.62535683515
"645",23126,6948.29955890816
"646",22270,4480.44652583375
"647",21414,42.9427327827035
"648",20558,5520.41283699083
"649",19702,4780.98101538054
"650",18846,5196.984184779
"651",17990,4671.4265197465
"652",17134,5247.85302929426
"653",16278,4231.04483991032
"654",15422,42.9427327827035
"655",14566,8314.68287385708
"656",13710,6885.80839082962
"657",12854,6751.60892432536
"658",11998,6203.72062170989
"659",11142,6907.72128227075
"660",10286,4846.03004819732
"661",9430,42.9427327827035
"662",8574,5520.41283699083
"663",7718,4780.98101538054
"664",6862,5174.78433069682
"665",6006,4560.02471786155
"666",5150,5163.96069654503
"667",4294,4416.87456569511
"668",3438,42.9427327827035
"669",2582,8154.92121317653
"670",1726,6844.43143729053
"671",870,6620.46089354042
"672",14,6149.20101447861
"673",40247,5556.44788310719
"674",39391,7.08416108615454
"675",38535,8241.0435306176
"676",37679,7564.76807105201
"677",36823,6717.02432337328
"678",35967,6938.12280684369
"679",35111,6955.29329270693
"680",34255,5101.8852192658
"681",33399,7.08416108615454
"682",32543,5007.82756433955
"683",31687,4458.03393958107
"684",30831,4623.75368163282
"685",29975,5158.766239087
"686",29119,5155.3560658962
"687",28263,5526.43499669392
"688",27407,7.08416108615454
"689",26551,8174.89581838095
"690",25695,7456.91400913033
"691",24839,6659.3852021422
"692",23983,6295.48127880716
"693",23127,6878.13559922289
"694",22271,5084.80115919227
"695",21415,7.08416108615454
"696",20559,5114.41100065128
"697",19703,4513.81833752769
"698",18847,4739.408504904
"699",17991,5138.32848907029
"700",17135,5192.02559991592
"701",16279,5650.78290979656
"702",15423,7.08416108615454
"703",14567,8055.88945176414
"704",13711,7414.31657851176
"705",12855,6624.30043873512
"706",11999,6269.09276567139
"707",11143,6800.43070968812
"708",10287,5182.07788225571
"709",9431,7.08416108615454
"710",8575,5038.40739427415
"711",7719,4542.60375041127
"712",6863,4742.14424592254
"713",6007,5099.61589548218
"714",5151,5200.72736311262
"715",4295,5546.9407307771
"716",3439,7.08416108615454
"717",2583,8841.7611996616
"718",1727,7298.27418321326
"719",871,5975.68290312134
"720",15,6035.36039796363
"721",40248,4231.46127392062
"722",39392,4.62563237777283
"723",38536,8556.08460613178
"724",37680,7545.92707943385
"725",36824,6985.8021424999
"726",35968,6828.87148574957
"727",35112,7070.06425882712
"728",34256,4237.64093225405
"729",33400,4.62563237777283
"730",32544,5155.27560418637
"731",31688,5280.27477103216
"732",30832,5134.18692752484
"733",29976,5222.60017826444
"734",29120,5342.3809088307
"735",28264,3.842162376573
"736",27408,4.62563237777283
"737",26552,8435.30119021842
"738",25696,7545.47870030836
"739",24840,6965.59594684108
"740",23984,6604.13827292805
"741",23128,6964.40473750738
"742",22272,4240.9777347996
"743",21416,4.62563237777283
"744",20560,5134.33237927245
"745",19704,5259.33470791069
"746",18848,5125.96542219832
"747",17992,5035.53227216473
"748",17136,5225.55381448762
"749",16280,4146.73338700861
"750",15424,4.62563237777283
"751",14568,7984.29906603769
"752",13712,7299.90173768362
"753",12856,6816.85942763823
"754",12000,5205.95092942987
"755",11144,6785.33662338959
"756",10288,4090.81881117694
"757",9432,4.62563237777283
"758",8576,4924.85023772653
"759",7720,5077.00633498837
"760",6864,4969.93564976335
"761",6008,4327.25451859484
"762",5152,5066.04484238151
"763",4296,4112.81746476145
"764",3440,4.62563237777283
"765",2584,4820.36985886669
"766",1728,6543.65828324639
"767",872,6503.19112074255
"768",16,4727.93238379959
"769",40249,2391.9835556062
"770",39393,6.37492907765968
"771",38537,6230.3559613477
"772",37681,5333.95143141095
"773",36825,4938.94165772147
"774",35969,4833.98838008506
"775",35113,5063.44119818319
"776",34257,2391.9835556062
"777",33401,6.37492907765968
"778",32545,4021.25398122638
"779",31689,3618.82971052047
"780",30833,3554.21616195403
"781",29977,3638.08037418446
"782",29121,3649.52868810177
"783",28265,2391.9835556062
"784",27409,6.37492907765968
"785",26553,6230.3559613477
"786",25697,5333.95143141095
"787",24841,4938.94165772147
"788",23985,4833.98838008506
"789",23129,5063.44119818319
"790",22273,2391.9835556062
"791",21417,6.37492907765968
"792",20561,4021.25398122638
"793",19705,3618.82971052047
"794",18849,3554.21616195403
"795",17993,3638.08037418446
"796",17137,3649.52868810177
"797",16281,2391.9835556062
"798",15425,6.37492907765968
"799",14569,6230.3559613477
"800",13713,5333.95143141095
"801",12857,4938.94165772147
"802",12001,4833.98838008506
"803",11145,5063.44119818319
"804",10289,2391.9835556062
"805",9433,6.37492907765968
"806",8577,3871.1080952098
"807",7721,3641.71934317885
"808",6865,3665.54814861004
"809",6009,3665.09112437998
"810",5153,3662.31053988665
"811",4297,2391.9835556062
"812",3441,6.37492907765968
"813",2585,6082.59740582239
"814",1729,5336.25835977296
"815",873,4955.0399456752
"816",17,4758.08196135075
"817",40250,3223.41137271278
"818",39394,21.4046698806635
"819",38538,8859.69187932774
"820",37682,7612.43620874501
"821",36826,6994.45978117148
"822",35970,6935.92886898113
"823",35114,7193.49229000236
"824",34258,3223.41137271278
"825",33402,21.4046698806635
"826",32546,5760.540088644
"827",31690,4965.87874957376
"828",30834,4804.44005783846
"829",29978,4738.28155677714
"830",29122,4567.53773182638
"831",28266,3223.41137271278
"832",27410,21.4046698806635
"833",26554,8913.1479415954
"834",25698,7427.88380632549
"835",24842,6642.12194301692
"836",23986,6431.19167736456
"837",23130,6350.59816367749
"838",22274,3223.41137271278
"839",21418,21.4046698806635
"840",20562,5361.65299415752
"841",19706,4802.13984718927
"842",18850,4804.44005783846
"843",17994,4738.28155677714
"844",17138,4567.53773182638
"845",16282,3223.41137271278
"846",15426,21.4046698806635
"847",14570,8913.1479415954
"848",13714,7427.88380632549
"849",12858,6642.12194301692
"850",12002,6431.19167736456
"851",11146,6350.59816367749
"852",10290,3223.41137271278
"853",9434,21.4046698806635
"854",8578,5361.65299415752
"855",7722,4802.13984718927
"856",6866,4804.44005783846
"857",6010,4738.28155677714
"858",5154,4567.53773182638
"859",4298,3223.41137271278
"860",3442,21.4046698806635
"861",2586,8913.1479415954
"862",1730,7427.88380632549
"863",874,6642.12194301692
"864",18,6431.19167736456
"865",40251,11165.5481369101
"866",39395,31.5638203266123
"867",38539,15782.872274964
"868",37683,15268.7606351974
"869",36827,14495.3453200543
"870",35971,11872.9475019581
"871",35115,13625.806618836
"872",34259,11019.5160941277
"873",33403,31.5638203266123
"874",32547,11835.9536319619
"875",31691,11009.2319374076
"876",30835,12268.881941691
"877",29979,8883.74504672502
"878",29123,10171.6654596994
"879",28267,9491.05825105336
"880",27411,31.5638203266123
"881",26555,13022.1972188223
"882",25699,13469.2827791025
"883",24843,13757.4538689287
"884",23987,10792.0267246259
"885",23131,11925.3196445315
"886",22275,9346.00028093974
"887",21419,31.5638203266123
"888",20563,10703.282782772
"889",19707,9671.54508007749
"890",18851,11062.5803814957
"891",17995,7471.10268640143
"892",17139,8776.92107314991
"893",16283,8294.07610570814
"894",15427,31.5638203266123
"895",14571,8292.69475755161
"896",13715,11474.5839553482
"897",12859,11810.9583162863
"898",12003,7878.77714312784
"899",11147,11123.0072438708
"900",10291,8281.47792213815
"901",9435,31.5638203266123
"902",8579,8840.2899966181
"903",7723,8541.66975418962
"904",6867,8782.48236716336
"905",6011,4988.2472046918
"906",5155,7305.65044084944
"907",4299,7380.2544657928
"908",3443,31.5638203266123
"909",2587,8121.95229183505
"910",1731,8533.44328700205
"911",875,8574.49543671247
"912",19,7192.79927331606
"913",40252,7121.44242892699
"914",39396,23.2922808394637
"915",38540,11350.11305903
"916",37684,10354.5450078859
"917",36828,9433.07430103276
"918",35972,9257.4503031413
"919",35116,8919.55772238418
"920",34260,7194.48613521329
"921",33404,23.2922808394637
"922",32548,7473.30899315938
"923",31692,7220.24991072066
"924",30836,7694.23614046652
"925",29980,6594.47879220362
"926",29124,6934.19144074441
"927",28268,7179.46686071429
"928",27412,23.2922808394637
"929",26556,11382.0816984753
"930",25700,10366.1293970041
"931",24844,9319.46904479954
"932",23988,8918.65429215388
"933",23132,8665.51950094485
"934",22276,7258.82856616636
"935",21420,23.2922808394637
"936",20564,7362.01242134336
"937",19708,7156.72536562931
"938",18852,7845.46419904699
"939",17996,6491.32852277036
"940",17140,6955.3006564933
"941",16284,7181.72240970814
"942",15428,23.2922808394637
"943",14572,11215.031638248
"944",13716,10234.774441423
"945",12860,9457.74271597146
"946",12004,8478.22462232604
"947",11148,8640.0963340454
"948",10292,7343.42790812978
"949",9436,23.2922808394637
"950",8580,7518.47218582326
"951",7724,7451.73469417482
"952",6868,8064.90133770426
"953",6012,6122.48516251039
"954",5156,6809.88879954415
"955",4300,7125.46818471533
"956",3444,23.2922808394637
"957",2588,10845.5068535929
"958",1732,10237.650220808
"959",876,9444.9813764994
"960",20,8681.84889155789
"961",40253,5082.54032981461
"962",39397,24.4531120511749
"963",38541,8746.11178972826
"964",37685,7168.01773495025
"965",36829,7384.67295652736
"966",35973,7503.06390282722
"967",35117,7714.97067203341
"968",34261,5117.93852070864
"969",33405,24.4531120511749
"970",32549,5899.46787279371
"971",31693,5189.97432680186
"972",30837,5734.40670464602
"973",29981,5550.71764890813
"974",29125,5531.98223464834
"975",28269,4939.5696866676
"976",27413,24.4531120511749
"977",26557,8789.74652527185
"978",25701,7342.53128617118
"979",24845,7460.79313631558
"980",23989,7480.88132552324
"981",23133,7544.37708188536
"982",22277,5109.67557380781
"983",21421,24.4531120511749
"984",20565,5823.6431511139
"985",19709,5200.6603933676
"986",18853,6082.28403125503
"987",17997,5468.77715708616
"988",17141,5407.80983555169
"989",16285,4915.63707048912
"990",15429,24.4531120511749
"991",14573,8735.93784531082
"992",13717,7347.855891929
"993",12861,7203.61336380463
"994",12005,7682.01370372346
"995",11149,7930.67002943927
"996",10293,5159.86601787504
"997",9437,24.4531120511749
"998",8581,5856.05227072302
"999",7725,5478.46352815832
"1000",6869,6684.15625429276
"1001",6013,5464.61543913842
"1002",5157,5257.87711015875
